Date,ERSTE GROUP BANK AG,RAIFFEISEN BANK INTERNATIONA,KBC GROEP NV,DEXIA SA,BANK OF CYPRUS PUBLIC CO LTD,HELLENIC BANK PUBLIC CO LTD,COMMERZBANK AG,DEUTSCHE BANK AG?REGISTERED,AAREAL BANK AG,DEUTSCHE PFANDBRIEFBANK AG,BANCO BILBAO VIZCAYA ARGENTA,BANCO DE SABADELL SA,BANCO POPULAR ESPANOL,BANCO SANTANDER SA,BANKIA SA,BANKINTER SA,CAIXABANK S.A,LIBERBANK SA,BNP PARIBAS,Crédit Mutuel,CREDIT AGRICOLE SA,BPCE,SOCIETE GENERALE SA,ALPHA BANK AE,EUROBANK ERGASIAS SA,PIRAEUS BANK S.A,BANK OF IRELAND,ALLIED IRISH BANKS PLC,PERMANENT TSB GROUP HOLDINGS,BANCA CARIGE SPA,BANCA MONTE DEI PASCHI SIENA,BANCA POPOL EMILIA ROMAGNA,BANCA POPOLARE DI MILANO,BANCA POPOLARE DI SONDRIO,BANCO POPOLARE SC,INTESA SANPAOLO,MEDIOBANCA SPA IT,UBI BANCA SPA,UNICREDIT SPA,BANK OF VALLETTA PLC,ING GROEP NV,ABN AMRO GROUP,RABOBANK,BANCO BPI SA.? REG SHS,BANCO COMERCIAL PORTUGUES?R,UBS GROUP AG?REG,CREDIT SUISSE GROUP AG?REG,BARCLAYS PLC GB,HSBC HOLDINGS PLC GB,ROYAL BANK OF SCOTLAND GROUP GB,NORDEA BANK AB,JPMORGAN CHASE & Co,CITIGROUP INC,BANK OF AMERICA,GOLDMAN SACHS Group,MORGAN STANLEY
07/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
06/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
05/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
04/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
03/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
02/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
01/10/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
30/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
29/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
28/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0.2978,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.1527,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0445,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.64,0.35,0.27
27/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
26/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
25/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
24/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
23/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
22/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
21/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
20/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
19/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
18/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
17/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
16/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
15/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
14/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
13/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
12/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
11/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
10/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
09/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
08/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
07/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
06/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
05/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
04/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
03/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
02/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
01/09/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
31/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
30/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
29/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
28/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
27/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
26/08/2007,#N/A N/A,0.4309,0,#N/A N/A,#N/A N/A,4.2682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.0897,0.2956,0.1146,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0.2485,69.5,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0465,#N/A N/A,#N/A N/A,,0,0,#N/A N/A,2.1253,#N/A N/A,#N/A N/A,#N/A N/A,0.2778,0.38,5.4,0.56,0.35,0.27
